Id,SalePrice
1461,130767.69767104759
1462,161299.4430374197
1463,183394.41347462832
1464,205311.58106151517
1465,202668.61755373594
1466,187550.0430050496
1467,199700.39497666585
1468,178462.36629535677
1469,198453.83347385813
1470,111308.43411066293
1471,211305.9017510791
1472,112479.7322933096
1473,110449.77448685378
1474,180502.34971070924
1475,137119.2722243291
1476,307157.7014272355
1477,251880.47444123717
1478,267273.5179235748
1479,263322.3245845675
1480,378008.36347227124
1481,298769.0214441848
1482,217112.47187831558
1483,186760.8960394551
1484,184556.36008748098
1485,187093.93007425996
1486,211842.4597303167
1487,308203.771852971
1488,254372.35932193298
1489,203931.4916309422
1490,212851.1060055853
1491,209819.19269840888
1492,85344.63633977517
1493,197575.53191610368
1494,287037.94100390514
1495,281715.0608239153
1496,224533.4050548225
1497,216273.2258713231
1498,178036.3379218831
1499,187462.7040965916
1500,178337.57741065283
1501,192981.68827298464
1502,169710.87742185977
1503,252218.34859867435
1504,248229.1384354543
1505,228083.0593275522
1506,232792.03056822342
1507,268099.2731305051
1508,225664.39468521927
1509,179988.08233607587
1510,152619.65703884012
1511,146685.47277571043
1512,193874.88871605057
1513,168225.23774097182
1514,193320.6778260911
1515,223596.1786538053
1516,165699.52185360834
1517,176169.35841680155
1518,178220.1180435183
1519,228833.79030159075
1520,127671.28619003228
1521,123646.73463706514
1522,177233.18542247248
1523,104621.34216485535
1524,130654.70029984889
1525,113332.48233041856
1526,112144.94472772547
1527,105566.47840305767
1528,161995.08693647382
1529,146404.83953387232
1530,192244.50843450523
1531,104993.80348411523
1532,96456.8293461838
1533,183248.03986225303
1534,134970.19115399578
1535,155567.6089083267
1536,109598.14985690234
1537,20370.787684892362
1538,191644.8351880779
1539,233828.23492906985
1540,113653.35628871786
1541,158633.85446580057
1542,153497.81247993268
1543,198374.74340433665
1544,83247.33215365288
1545,132351.01244145952
1546,140080.86158564535
1547,129933.33365480264
1548,156680.62267859996
1549,120905.16082584069
1550,134850.74591355497
1551,112974.79973454107
1552,136512.9057817753
1553,140328.7720675306
1554,137466.74713200936
1555,167366.58602561292
1556,60961.32319241103
1557,91227.4427343914
1558,87819.60973245234
1559,48095.57546049656
1560,160520.83873546871
1561,158102.12438401443
1562,138776.67933726974
1563,108439.29966698319
1564,169883.77349502864
1565,140995.66765165317
1566,234369.98795802763
1567,48191.79865634488
1568,220036.77877282776
1569,114434.4740481543
1570,148076.2688860651
1571,106911.67247761125
1572,153351.97163867747
1573,222849.9596562449
1574,128202.33678017331
1575,206539.40497834876
1576,256797.82470567172
1577,201875.30706216022
1578,152436.20829276982
1579,144862.56208739884
1580,210309.12218118637
1581,168117.2832561767
1582,133323.16681553642
1583,297559.33154080284
1584,242317.8448167578
1585,145776.27645365224
1586,35786.69253128371
1587,98067.58352056525
1588,150277.11039686936
1589,96207.0723105388
1590,156048.30894394725
1591,75903.94925724255
1592,124211.99246353273
1593,120185.01851555877
1594,177489.20391709392
1595,83261.17806136305
1596,222200.07633224974
1597,200990.3662548798
1598,212869.18461802584
1599,195300.08832868162
1600,194796.5417363494
1601,16079.620320792135
1602,107114.39875516665
1603,73410.03552039803
1604,253455.64620935393
1605,260102.415246948
1606,196371.78094461496
1607,253610.63048340834
