Id,SalePrice
1461,127099.18421113321
1462,161397.15123677312
1463,171050.3192008643
1464,195418.72165348215
1465,203292.1370094752
1466,174901.024721393
1467,198582.18053961408
1468,163857.99941626354
1469,199792.45518656162
1470,111718.12175695962
1471,223148.36945246096
1472,97504.05605807321
1473,104698.72630632832
1474,165132.48150002322
1475,124741.78688961235
1476,329235.91893341823
1477,262321.47825229994
1478,286152.6392300322
1479,265236.1104753319
1480,419770.24816269695
1481,330929.72645694023
1482,220016.16935146938
1483,179561.90240320668
1484,177582.71853088628
1485,138149.3699160447
1486,203296.88955307213
1487,313804.2923794355
1488,264911.157941637
1489,199201.73887070332
1490,220631.37881050436
1491,199391.8260818234
1492,107262.22669021832
1493,195373.0349491152
1494,309734.6171262887
1495,303783.48916589626
1496,238835.8346800515
1497,206593.83846390652
1498,143819.29076399026
1499,142722.74918213842
1500,142398.80960738668
1501,176013.34132516617
1502,125529.92193240534
1503,277926.89765137713
1504,252493.96732007817
1505,242531.15056440365
1506,237165.97535921668
1507,266474.78032889473
1508,221113.4411270317
1509,167003.81516546354
1510,150422.61534119837
1511,143667.93271789222
1512,195931.5539734389
1513,159148.59286556873
1514,208576.09896827428
1515,198411.31354222583
1516,152915.94619936298
1517,172281.58886052453
1518,155454.10811100723
1519,243294.57246164704
1520,130028.0766779072
1521,121234.58950040754
1522,168197.93371385837
1523,107643.98428609715
1524,126984.21010178831
1525,121129.99101877268
1526,117055.00693707477
1527,95159.32987160883
1528,145962.50531751162
1529,145160.3392075368
1530,197456.53433500417
1531,105331.81400492444
1532,113056.78051428078
1533,184795.93950195386
1534,138304.33814980864
1535,148452.85367590736
1536,123269.85857428852
1537,96137.26890980637
1538,191717.30719731186
1539,196908.25173327915
1540,89175.60066833488
1541,147293.41320315443
1542,143740.85011859395
1543,196308.52145482192
1544,88348.55787719354
1545,110011.11985351497
1546,112370.05260117777
1547,129002.06507187628
1548,149259.1892436655
1549,109758.09647237815
1550,126646.3400343948
1551,125235.5614582813
1552,120000.30802663491
1553,150844.90255183252
1554,133072.0471800742
1555,143279.45573953152
1556,90671.48839910951
1557,99392.17644657556
1558,98381.32553439916
1559,58325.51793663004
1560,137075.39012295997
1561,120402.87645332329
1562,123024.49982680053
1563,108390.05570245381
1564,160002.49320764182
1565,133440.2288047031
1566,247734.2679347206
1567,90702.6578294228
1568,213574.36655334293
1569,101500.15875248797
1570,117252.80148759221
1571,121697.59277632873
1572,154933.43086087887
1573,220287.44973287935
1574,119778.28194572908
1575,210924.1848708086
1576,255108.4959123966
1577,197099.9010485144
1578,130933.81954625208
1579,132367.04252874345
1580,200668.85084646108
1581,157670.7864669107
1582,121251.61458167943
1583,345514.9968140239
1584,239483.7954445068
1585,127395.67271932942
1586,53855.6044662698
1587,94832.96950668376
1588,149716.04165366234
1589,108192.06723305979
1590,148450.95615075895
1591,96366.93632553246
1592,129088.50023534526
1593,110015.1368579214
1594,216128.5640392868
1595,80363.330461619
1596,210988.76980861565
1597,181295.98020649282
1598,175394.65864119568
1599,174938.64851174108
1600,191520.69267975132
1601,78282.38522683267
1602,112202.11287577699
1603,104187.84644679182
1604,287374.52305832
1605,269374.73005077144
1606,197918.33689290218
1607,237470.95896147777
1608,231889.81911292332
1609,190910.18173069617
1610,140693.0272522751
1611,139797.9874006031
1612,179309.58117625085
1613,176276.54622233333
1614,126101.79340150939
1615,102639.22272478475
1616,89559.46458805972
1617,104935.60670246306
1618,122654.28958051598
1619,125082.95607403177
1620,204929.9811632114
1621,134491.0983083111
1622,133438.41375187368
1623,303230.99994554534
1624,223222.8688627463
1625,119113.61272441603
1626,195915.891186923
1627,183442.84865320218
1628,277758.61905740586
1629,164885.12125294298
1630,310335.43344109494
1631,246875.92346150504
1632,269462.5646676911
1633,139847.9837244569
1634,198246.0251837067
1635,167617.11474895824
1636,163390.8047222766
1637,213380.92412477423
1638,228323.19617673667
1639,198634.618937875
1640,295292.8044688484
1641,174598.55884128233
1642,240831.24357539095
1643,244173.08372242056
1644,235682.7779949996
1645,228416.3636785288
1646,169546.28440791796
1647,170390.90012636286
1648,136752.67837968108
1649,149662.9703127786
1650,116475.25973498817
1651,122396.07878838625
1652,90286.61362568606
1653,92042.03038629942
1654,159349.46633782942
1655,155949.85779685812
1656,156590.7176305182
1657,163324.86628611555
1658,157180.78689439027
1659,125822.36924847434
1660,144212.4400902278
1661,437117.116856688
1662,391805.93616447464
1663,366881.79199518845
1664,510518.07017929555
1665,299659.03079409513
1666,317403.60350290104
1667,336541.0812458802
1668,340255.27691523347
1669,292929.3082794994
1670,340524.1448889761
1671,266708.97578715894
1672,437632.54139399325
1673,318663.96690205997
1674,266282.4731745991
1675,185284.28646674525
1676,209483.94395175378
1677,224968.2093406525
1678,456574.04605773016
1679,347299.7520372927
1680,336688.4862892886
1681,252227.5437509713
1682,293134.696721656
1683,204396.22653762333
1684,174346.47962310124
1685,168226.5610001195
1686,184222.9428269214
1687,142726.1203081444
1688,197415.21168209446
1689,193491.46118376017
1690,187364.39318463652
1691,165280.83692074972
1692,265606.8175875935
1693,142726.1203081444
1694,178052.82095152567
1695,145784.2915699842
1696,284526.25079339475
1697,151356.71022509312
1698,350057.89408865717
1699,317672.86303908564
1700,258172.27595700906
1701,291205.3898458918
1702,282704.57546471007
1703,276074.94648324256
1704,305969.6641597232
1705,226723.02863080095
1706,373183.4167392997
1707,212468.03773208658
1708,215299.45238767777
1709,287808.1762280412
1710,235641.14917045104
1711,257935.87745175563
1712,256596.2689643732
1713,269535.43396997754
1714,249999.13751380684
1715,214330.97340063163
1716,198436.21336769234
1717,187016.21566634421
1718,137654.53749188274
1719,211800.401885032
1720,254885.08487691046
1721,172287.51134390957
1722,122434.928280455
1723,170127.9067112154
1724,229383.92425478768
1725,252235.59054777486
1726,198588.06715498047
1727,178962.4627237931
1728,185547.8839097259
1729,165243.45845776555
1730,184048.7081360902
1731,121328.27182998852
1732,121422.2488270562
1733,110814.81888154094
1734,123063.64305274154
1735,132364.07490261793
1736,117295.22606969978
1737,393696.9529187166
1738,257492.64843579312
1739,293703.9328679444
1740,225266.9666435579
1741,189930.9817530808
1742,176828.78591425775
1743,175974.17698627384
1744,357297.84166415967
1745,195660.9641760097
1746,261539.5737526199
1747,236323.50536190628
1748,263800.76771024487
1749,158131.2053450651
1750,152053.3464614632
1751,258213.08242641488
1752,114685.44154530796
1753,139621.07754352604
1754,224869.77019991
1755,169275.2591311343
1756,117649.36048599951
1757,119440.69865890656
1758,137457.13297696845
1759,175723.29376390288
1760,172460.43635656076
1761,155388.46285872956
1762,194238.9726753948
1763,174108.21992549673
1764,115449.20436167879
1765,180890.5538447481
1766,205116.31088695512
1767,258802.88584188314
1768,152810.31710673947
1769,183197.9868071437
1770,149660.3052982715
1771,126903.77370577607
1772,131981.8295845749
1773,120184.3083473761
1774,119601.57703641111
1775,151408.53735965025
1776,111547.32123026144
1777,97534.75792208896
1778,145108.66323259717
1779,93749.08889212408
1780,161969.92425778514
1781,130484.05453916766
1782,94901.40514749002
1783,130287.02093779703
1784,93137.79310604086
1785,131628.68194683123
1786,161650.12269033433
1787,168321.71971478936
1788,61762.806928089034
1789,106278.50630165277
1790,78472.3982376875
1791,248859.68016940862
1792,185263.99885603818
1793,130947.09087397282
1794,155122.90139087886
1795,141107.40853685347
1796,98957.54094122068
1797,136959.3658121455
1798,125946.48788583938
1799,93515.10590598789
1800,103795.44643534315
1801,137442.05984859332
1802,149044.42977143044
1803,161898.8343988579
1804,142006.6107603123
1805,142187.99080135996
1806,156639.25842882114
1807,141344.80568023052
1808,97319.01187040274
1809,116709.74532514185
1810,134658.9218146118
1811,113793.40570247758
1812,106784.26051540118
1813,135120.58618880782
1814,103534.31233764824
1815,75250.49255440029
1816,96930.31369028596
1817,103849.27788474584
1818,166122.00760397984
1819,115288.31980642478
1820,86065.63946322205
1821,128033.02657853735
1822,150458.5923466558
1823,88080.76201638058
1824,137087.8989132138
1825,128257.26788835603
1826,101032.3271159615
1827,116784.04499755727
1828,137447.67178247496
1829,135926.18681868602
1830,158690.11725905258
1831,186945.27924836095
1832,47564.473936684284
1833,145642.59992742288
1834,130948.06141914283
1835,141588.09690045365
1836,149873.1565809954
1837,95307.4949919667
1838,122555.6773847834
1839,80408.14905676853
1840,184270.0192143863
1841,157054.2982181085
1842,76928.42416482288
1843,144653.4579711111
1844,107131.30907064468
1845,143905.50476747032
1846,142764.27749029995
1847,153526.2597047785
1848,90355.29532305637
1849,118659.36794610499
1850,125463.93459145683
1851,159512.4222152429
1852,133504.02310629352
1853,139954.2687064817
1854,174580.52451735348
1855,138701.77257916893
1856,234513.09127952583
1857,158546.62444054688
1858,214764.29526649634
1859,125500.96377012368
1860,161940.0474324838
1861,123122.40868013675
1862,418622.7331975171
1863,418622.7331975171
1864,418622.7331975171
1865,323360.8380335859
1866,332227.26267314574
1867,256881.00024328617
1868,296704.2511228515
1869,224251.48081866733
1870,240795.40407640173
1871,254115.4345093929
1872,162968.98629308734
1873,251454.7607316945
1874,152434.3546262948
1875,234052.67578421277
1876,208997.60731394502
1877,235962.03284571666
1878,217235.2772846556
1879,113216.72447705313
1880,135079.23210671183
1881,292968.5088996944
1882,267663.00162420457
1883,207506.24862293765
1884,224878.9976300121
1885,254189.02312843956
1886,291299.38928328117
1887,226710.13034096977
1888,290414.1072060477
1889,156642.523822004
1890,132490.8721990891
1891,125756.97398553179
1892,102205.14082020936
1893,125660.78565551736
1894,125151.89706097807
1895,121721.59888989739
1896,120571.8888258123
1897,104645.44577206016
1898,114287.41688784139
1899,143939.04652586434
1900,134029.2641736355
1901,140654.0948916076
1902,107535.18628728767
1903,224238.88807019708
1904,139166.22228263057
1905,211804.46231582155
1906,165350.77298872743
1907,182324.19550681752
1908,115769.91918430189
1909,129309.47955082965
1910,132742.89069164818
1911,210291.18394591715
1912,363746.2295612262
1913,153569.85980114952
1914,79304.08600198841
1915,288929.4835520686
1916,86658.4094348092
1917,261686.3571441801
1918,131657.1645479416
1919,176197.53237968346
1920,208702.29649539047
1921,366898.02666881686
1922,324205.1941052044
1923,254298.9734143718
1924,276684.8259651244
1925,228707.78666293516
