Id,SalePrice
1461,116355.62
1462,168385.66
1463,200038.5
1464,197199.05
1465,188715.0
1466,188994.98
1467,182161.67
1468,179235.86
1469,182985.06
1470,99846.53
1471,140473.38
1472,93134.59
1473,96385.16
1474,120789.8
1475,119352.695
1476,425463.97
1477,273254.94
1478,257535.69
1479,295776.72
1480,532459.5
1481,387904.78
1482,196705.66
1483,207573.0
1484,172458.98
1485,174785.64
1486,199474.81
1487,336887.1
1488,246808.75
1489,212741.52
1490,215460.67
1491,204033.81
1492,92705.055
1493,178969.19
1494,302910.34
1495,302558.25
1496,199902.77
1497,206592.45
1498,129645.836
1499,129694.414
1500,133824.89
1501,145535.06
1502,102310.195
1503,307523.75
1504,219059.31
1505,227115.89
1506,215553.23
1507,288152.97
1508,223918.66
1509,146354.0
1510,146458.0
1511,136986.02
1512,171671.81
1513,165978.7
1514,168960.38
1515,233281.5
1516,138188.98
1517,171325.97
1518,134286.38
1519,217587.55
1520,127716.11
1521,134678.69
1522,165944.72
1523,103852.1
1524,138858.33
1525,130912.86
1526,145995.75
1527,106719.75
1528,130743.8
1529,148889.94
1530,183218.94
1531,148863.98
1532,90373.66
1533,127496.02
1534,117953.7
1535,170595.61
1536,109165.734
1537,75683.7
1538,165661.33
1539,137732.62
1540,118084.3
1541,159335.83
1542,131697.27
1543,148722.75
1544,75298.445
1545,109093.664
1546,117516.01
1547,135350.86
1548,120351.51
1549,109400.164
1550,148778.61
1551,109845.9
1552,159137.44
1553,155403.48
1554,117383.69
1555,216316.84
1556,101555.26
1557,119473.89
1558,82170.93
1559,83968.91
1560,132848.45
1561,155756.75
1562,114555.016
1563,118164.055
1564,150012.08
1565,158893.53
1566,252244.39
1567,79332.38
1568,223809.16
1569,128560.98
1570,148052.95
1571,124802.41
1572,135344.11
1573,253519.97
1574,100599.984
1575,196848.22
1576,225440.45
1577,194815.28
1578,134934.98
1579,146680.02
1580,200944.42
1581,141950.56
1582,115785.055
1583,377825.12
1584,223319.62
1585,137323.25
1586,59817.793
1587,108276.0
1588,139959.4
1589,125720.055
1590,131353.16
1591,89028.53
1592,118333.77
1593,121558.086
1594,105248.53
1595,108931.45
1596,308879.16
1597,168641.45
1598,188830.45
1599,159596.88
1600,179176.78
1601,61136.88
1602,115971.28
1603,111101.87
1604,267976.9
1605,269474.6
1606,173143.48
1607,156531.6
1608,222919.72
1609,197335.53
1610,173548.33
1611,157046.0
1612,193688.39
1613,202966.17
1614,107072.36
1615,92978.77
1616,85090.45
1617,101489.95
1618,121646.67
1619,133655.05
1620,149004.3
1621,147743.52
1622,155444.19
1623,237469.06
1624,223706.0
1625,113815.195
1626,163250.5
1627,201489.14
1628,260178.7
1629,173133.58
1630,411725.0
1631,244005.89
1632,283499.03
1633,158232.28
1634,199183.0
1635,188249.52
1636,163389.75
1637,201836.98
1638,176903.83
1639,198605.38
1640,319154.97
1641,188625.8
1642,217477.62
1643,262139.81
1644,224771.97
1645,170326.73
1646,156662.86
1647,163832.1
1648,139938.2
1649,131790.23
1650,129070.68
1651,118899.58
1652,99715.17
1653,97996.56
1654,117555.3
1655,113517.016
1656,121355.09
1657,121111.914
1658,118450.805
1659,119928.125
1660,161440.95
1661,517072.72
1662,473821.34
1663,418717.3
1664,566113.44
1665,282841.0
1666,325635.62
1667,339179.34
1668,288565.62
1669,290308.72
1670,373240.72
1671,251089.48
1672,491090.2
1673,240141.02
1674,244355.77
1675,179677.83
1676,128176.98
1677,223737.3
1678,488009.75
1679,497281.12
1680,387211.8
1681,262840.78
1682,293984.5
1683,195017.58
1684,170466.4
1685,180765.31
1686,172917.5
1687,160260.3
1688,190138.56
1689,192048.31
1690,191035.14
1691,170888.7
1692,229569.86
1693,159241.02
1694,184611.06
1695,159714.42
1696,279431.94
1697,174193.62
1698,415527.25
1699,319193.84
1700,238436.03
1701,301695.1
1702,286640.72
1703,278090.75
1704,309620.97
1705,219520.84
1706,452489.5
1707,243528.02
1708,227420.95
1709,249895.8
1710,232238.73
1711,229847.73
1712,306228.7
1713,278356.94
1714,211588.92
1715,195187.75
1716,205787.64
1717,186667.8
1718,135121.47
1719,207501.03
1720,228864.48
1721,152702.9
1722,135347.42
1723,160770.28
1724,243968.55
1725,246276.95
1726,181724.19
1727,177373.3
1728,191461.45
1729,170727.02
1730,156652.61
1731,125452.46
1732,126685.24
1733,116379.74
1734,131721.62
1735,122439.875
1736,121682.33
1737,338529.94
1738,224770.06
1739,357874.1
1740,228315.44
1741,160669.23
1742,148246.2
1743,135830.61
1744,304188.3
1745,199433.94
1746,218953.0
1747,189957.31
1748,285386.22
1749,163479.31
1750,137143.48
1751,262339.4
1752,116633.836
1753,163685.97
1754,203978.73
1755,171393.81
1756,114872.02
1757,122694.4
1758,155519.94
1759,189082.73
1760,168136.12
1761,157709.73
1762,168977.05
1763,167841.53
1764,120427.71
1765,164663.66
1766,195694.22
1767,280590.47
1768,136479.22
1769,182201.23
1770,140702.0
1771,128122.25
1772,142344.22
1773,144767.78
1774,151945.67
1775,133892.31
1776,123559.02
1777,114256.81
1778,118690.75
1779,114143.28
1780,166836.2
1781,127044.31
1782,84594.586
1783,152112.23
1784,108236.17
1785,113074.02
1786,163219.4
1787,145841.06
1788,58319.652
1789,93653.71
1790,82600.31
1791,168956.77
1792,165183.94
1793,143433.94
1794,144036.02
1795,138372.89
1796,123092.01
1797,120493.8
1798,122405.59
1799,104047.1
1800,122560.44
1801,144466.39
1802,133838.39
1803,147403.45
1804,142936.95
1805,131359.25
1806,137309.52
1807,118523.09
1808,135685.56
1809,134897.55
1810,147823.8
1811,110631.29
1812,133514.9
1813,122644.81
1814,98104.04
1815,67375.16
1816,112358.84
1817,116220.06
1818,149239.73
1819,107119.664
1820,67133.86
1821,113376.95
1822,140380.17
1823,66072.29
1824,141927.98
1825,138531.23
1826,94477.18
1827,104416.48
1828,150536.95
1829,113351.125
1830,149547.28
1831,161591.44
1832,120999.42
1833,154190.83
1834,121483.04
1835,143151.75
1836,131641.03
1837,91832.92
1838,141088.94
1839,95522.13
1840,171169.95
1841,156429.86
1842,102153.51
1843,172702.92
1844,126984.36
1845,160364.34
1846,163247.28
1847,202221.83
1848,62115.96
